Date,State,Petrol_Rate,Prev_Petrol,Change_Rate,Source
2026-07-22,Maharashtra,111.68,110.82,0.86,https://www.goodreturns.in/petrol-price-in-maharashtra-s17.html
2026-07-22,Manipur,114.87,115.49,-0.62,https://www.goodreturns.in/petrol-price-in-manipur-s18.html
2026-07-22,Meghalaya,114.54,114.54,0,https://www.goodreturns.in/petrol-price-in-meghalaya-s19.html
2026-07-22,Mizoram,111.21,111.21,0,https://www.goodreturns.in/petrol-price-in-mizoram-s20.html
2026-07-22,Nagaland,106.87,106.87,0,https://www.goodreturns.in/petrol-price-in-nagaland-s21.html
2026-07-22,Odisha,102.6,102.6,0,https://www.goodreturns.in/petrol-price-in-odisha-s22.html
2026-07-22,Punjab,106.55,106.79,-0.24,https://www.goodreturns.in/petrol-price-in-punjab-s23.html
2026-07-22,Rajasthan,104.87,104.87,0,https://www.goodreturns.in/petrol-price-in-rajasthan-s24.html
2026-07-22,Sikkim,109.43,110.49,-1.06,https://www.goodreturns.in/petrol-price-in-sikkim-s25.html
2026-07-22,Tamil Nadu,103.58,103.32,0.26,https://www.goodreturns.in/petrol-price-in-tamil-nadu-s26.html
2026-07-22,Telangana,104.82,105.56,-0.74,https://www.goodreturns.in/petrol-price-in-telangana-s27.html
2026-07-22,Tripura,113.5,112.66,0.84,https://www.goodreturns.in/petrol-price-in-tripura-s28.html
2026-07-22,Uttar Pradesh,110.6,110.6,0,https://www.goodreturns.in/petrol-price-in-uttar-pradesh-s29.html
2026-07-22,Uttarakhand,107.76,107.76,0,https://www.goodreturns.in/petrol-price-in-uttarakhand-s30.html
2026-07-22,West Bengal,115.69,115.69,0,https://www.goodreturns.in/petrol-price-in-west-bengal-s31.html
2026-07-23,Andhra Pradesh,117.51,117.25,0.26,https://www.goodreturns.in/petrol-price-in-andhra-pradesh-s2.html
2026-07-23,Arunachal Pradesh,99.69,97.95,1.74,https://www.goodreturns.in/petrol-price-in-arunachal-pradesh-s3.html
2026-07-23,Assam,105.73,105.73,0,https://www.goodreturns.in/petrol-price-in-assam-s4.html
2026-07-23,Bihar,114.13,113.37,0.76,https://www.goodreturns.in/petrol-price-in-bihar-s5.html
2026-07-23,Chhattisgarh,101.51,101.54,-0.03,https://www.goodreturns.in/petrol-price-in-chhattisgarh-s6.html
2026-07-23,Delhi,102.12,102.12,0,https://www.goodreturns.in/petrol-price-in-delhi-s10.html
2026-07-23,Goa,108.3,108.06,0.24,https://www.goodreturns.in/petrol-price-in-goa-s7.html
2026-07-23,Gujarat,112.19,99.44,12.75,https://www.goodreturns.in/petrol-price-in-gujarat-s8.html
2026-07-23,Haryana,112.19,99.44,12.75,https://www.goodreturns.in/petrol-price-in-haryana-s9.html
2026-07-23,Himachal Pradesh,103.92,104,-0.08,https://www.goodreturns.in/petrol-price-in-himachal-pradesh-s11.html
2026-07-23,Jammu & Kashmir,101.81,102.04,-0.23,https://www.goodreturns.in/petrol-price-in-jammu-kashmir-s12.html
2026-07-23,Jharkhand,102.97,103.28,-0.31,https://www.goodreturns.in/petrol-price-in-jharkhand-s13.html
2026-07-23,Karnataka,103.15,102.54,0.61,https://www.goodreturns.in/petrol-price-in-karnataka-s14.html
2026-07-23,Kerala,105.86,104.13,1.73,https://www.goodreturns.in/petrol-price-in-kerala-s15.html
2026-07-23,Madhya Pradesh,105.17,105.72,-0.55,https://www.goodreturns.in/petrol-price-in-madhya-pradesh-s16.html
2026-07-23,Maharashtra,111.68,111.68,0,https://www.goodreturns.in/petrol-price-in-maharashtra-s17.html
2026-07-23,Manipur,114.04,114.87,-0.83,https://www.goodreturns.in/petrol-price-in-manipur-s18.html
2026-07-23,Meghalaya,114.75,114.54,0.21,https://www.goodreturns.in/petrol-price-in-meghalaya-s19.html
2026-07-23,Mizoram,111.21,111.21,0,https://www.goodreturns.in/petrol-price-in-mizoram-s20.html
2026-07-23,Nagaland,107.28,106.87,0.41,https://www.goodreturns.in/petrol-price-in-nagaland-s21.html
2026-07-23,Odisha,102.6,102.6,0,https://www.goodreturns.in/petrol-price-in-odisha-s22.html
2026-07-23,Punjab,106.69,106.55,0.14,https://www.goodreturns.in/petrol-price-in-punjab-s23.html
2026-07-23,Rajasthan,104.43,104.87,-0.44,https://www.goodreturns.in/petrol-price-in-rajasthan-s24.html
2026-07-23,Sikkim,110.49,109.43,1.06,https://www.goodreturns.in/petrol-price-in-sikkim-s25.html
2026-07-23,Tamil Nadu,103.61,103.58,0.03,https://www.goodreturns.in/petrol-price-in-tamil-nadu-s26.html
2026-07-23,Telangana,104.82,104.82,0,https://www.goodreturns.in/petrol-price-in-telangana-s27.html
2026-07-23,Tripura,112.69,113.5,-0.81,https://www.goodreturns.in/petrol-price-in-tripura-s28.html
2026-07-23,Uttar Pradesh,110.6,110.6,0,https://www.goodreturns.in/petrol-price-in-uttar-pradesh-s29.html
2026-07-23,Uttarakhand,107.76,107.76,0,https://www.goodreturns.in/petrol-price-in-uttarakhand-s30.html
2026-07-23,West Bengal,115.73,115.69,0.04,https://www.goodreturns.in/petrol-price-in-west-bengal-s31.html
2026-07-24,Andhra Pradesh,117.51,117.51,0,https://www.goodreturns.in/petrol-price-in-andhra-pradesh-s2.html
2026-07-24,Arunachal Pradesh,98.25,99.69,-1.44,https://www.goodreturns.in/petrol-price-in-arunachal-pradesh-s3.html
2026-07-24,Assam,105.73,105.73,0,https://www.goodreturns.in/petrol-price-in-assam-s4.html
2026-07-24,Bihar,113.37,114.13,-0.76,https://www.goodreturns.in/petrol-price-in-bihar-s5.html
2026-07-24,Chhattisgarh,101.51,101.51,0,https://www.goodreturns.in/petrol-price-in-chhattisgarh-s6.html
2026-07-24,Delhi,102.12,102.12,0,https://www.goodreturns.in/petrol-price-in-delhi-s10.html
2026-07-24,Goa,108.94,108.3,0.64,https://www.goodreturns.in/petrol-price-in-goa-s7.html
2026-07-24,Gujarat,111.7,112.19,-0.49,https://www.goodreturns.in/petrol-price-in-gujarat-s8.html
2026-07-24,Haryana,111.7,112.19,-0.49,https://www.goodreturns.in/petrol-price-in-haryana-s9.html
2026-07-24,Himachal Pradesh,104,103.92,0.08,https://www.goodreturns.in/petrol-price-in-himachal-pradesh-s11.html
2026-07-24,Jammu & Kashmir,102.01,101.81,0.2,https://www.goodreturns.in/petrol-price-in-jammu-kashmir-s12.html
2026-07-24,Jharkhand,103.28,102.97,0.31,https://www.goodreturns.in/petrol-price-in-jharkhand-s13.html
2026-07-24,Karnataka,101.68,103.15,-1.47,https://www.goodreturns.in/petrol-price-in-karnataka-s14.html
2026-07-24,Kerala,104.13,105.86,-1.73,https://www.goodreturns.in/petrol-price-in-kerala-s15.html
2026-07-24,Madhya Pradesh,105.17,105.17,0,https://www.goodreturns.in/petrol-price-in-madhya-pradesh-s16.html
2026-07-24,Maharashtra,110.44,111.68,-1.24,https://www.goodreturns.in/petrol-price-in-maharashtra-s17.html
2026-07-24,Manipur,115.49,114.04,1.45,https://www.goodreturns.in/petrol-price-in-manipur-s18.html
2026-07-24,Meghalaya,115.44,114.75,0.69,https://www.goodreturns.in/petrol-price-in-meghalaya-s19.html
2026-07-24,Mizoram,111.21,111.21,0,https://www.goodreturns.in/petrol-price-in-mizoram-s20.html
2026-07-24,Nagaland,106.82,107.28,-0.46,https://www.goodreturns.in/petrol-price-in-nagaland-s21.html
2026-07-24,Odisha,102.53,102.6,-0.07,https://www.goodreturns.in/petrol-price-in-odisha-s22.html
2026-07-24,Punjab,106.55,106.69,-0.14,https://www.goodreturns.in/petrol-price-in-punjab-s23.html
2026-07-24,Rajasthan,104.87,104.43,0.44,https://www.goodreturns.in/petrol-price-in-rajasthan-s24.html
2026-07-24,Sikkim,108.85,110.49,-1.64,https://www.goodreturns.in/petrol-price-in-sikkim-s25.html
2026-07-24,Tamil Nadu,103.61,103.61,0,https://www.goodreturns.in/petrol-price-in-tamil-nadu-s26.html
2026-07-24,Telangana,105.09,104.82,0.27,https://www.goodreturns.in/petrol-price-in-telangana-s27.html
2026-07-24,Tripura,113.5,112.69,0.81,https://www.goodreturns.in/petrol-price-in-tripura-s28.html
2026-07-24,Uttar Pradesh,110.6,110.6,0,https://www.goodreturns.in/petrol-price-in-uttar-pradesh-s29.html
2026-07-24,Uttarakhand,107.76,107.76,0,https://www.goodreturns.in/petrol-price-in-uttarakhand-s30.html
2026-07-24,West Bengal,115.73,115.73,0,https://www.goodreturns.in/petrol-price-in-west-bengal-s31.html
2026-07-25,Andhra Pradesh,117.51,117.51,0,https://www.goodreturns.in/petrol-price-in-andhra-pradesh-s2.html
2026-07-25,Arunachal Pradesh,99.69,98.25,1.44,https://www.goodreturns.in/petrol-price-in-arunachal-pradesh-s3.html
2026-07-25,Assam,105.74,105.73,0.01,https://www.goodreturns.in/petrol-price-in-assam-s4.html
2026-07-25,Bihar,113.37,113.37,0,https://www.goodreturns.in/petrol-price-in-bihar-s5.html
2026-07-25,Chhattisgarh,103.32,101.51,1.81,https://www.goodreturns.in/petrol-price-in-chhattisgarh-s6.html
2026-07-25,Delhi,102.12,102.12,0,https://www.goodreturns.in/petrol-price-in-delhi-s10.html
2026-07-25,Goa,108.87,108.94,-0.07,https://www.goodreturns.in/petrol-price-in-goa-s7.html
2026-07-25,Gujarat,111.31,111.7,-0.39,https://www.goodreturns.in/petrol-price-in-gujarat-s8.html
2026-07-25,Haryana,111.31,111.7,-0.39,https://www.goodreturns.in/petrol-price-in-haryana-s9.html
2026-07-25,Himachal Pradesh,104,104,0,https://www.goodreturns.in/petrol-price-in-himachal-pradesh-s11.html
2026-07-25,Jammu & Kashmir,101.83,102.01,-0.18,https://www.goodreturns.in/petrol-price-in-jammu-kashmir-s12.html
2026-07-25,Jharkhand,103.28,103.28,0,https://www.goodreturns.in/petrol-price-in-jharkhand-s13.html
2026-07-25,Karnataka,101.7,101.68,0.02,https://www.goodreturns.in/petrol-price-in-karnataka-s14.html
2026-07-25,Kerala,105.86,104.13,1.73,https://www.goodreturns.in/petrol-price-in-kerala-s15.html
2026-07-25,Madhya Pradesh,105.17,105.17,0,https://www.goodreturns.in/petrol-price-in-madhya-pradesh-s16.html
2026-07-25,Maharashtra,111.25,110.44,0.81,https://www.goodreturns.in/petrol-price-in-maharashtra-s17.html
2026-07-25,Manipur,115.49,115.49,0,https://www.goodreturns.in/petrol-price-in-manipur-s18.html
2026-07-25,Meghalaya,115.32,115.44,-0.12,https://www.goodreturns.in/petrol-price-in-meghalaya-s19.html
2026-07-25,Mizoram,111.21,111.21,0,https://www.goodreturns.in/petrol-price-in-mizoram-s20.html
2026-07-25,Nagaland,106.82,106.82,0,https://www.goodreturns.in/petrol-price-in-nagaland-s21.html
2026-07-25,Odisha,102.6,102.53,0.07,https://www.goodreturns.in/petrol-price-in-odisha-s22.html
2026-07-25,Punjab,106.69,106.55,0.14,https://www.goodreturns.in/petrol-price-in-punjab-s23.html
2026-07-25,Rajasthan,104.87,104.87,0,https://www.goodreturns.in/petrol-price-in-rajasthan-s24.html
2026-07-25,Sikkim,109.27,108.85,0.42,https://www.goodreturns.in/petrol-price-in-sikkim-s25.html
2026-07-25,Tamil Nadu,103.32,103.61,-0.29,https://www.goodreturns.in/petrol-price-in-tamil-nadu-s26.html
2026-07-25,Telangana,105.29,105.09,0.2,https://www.goodreturns.in/petrol-price-in-telangana-s27.html
2026-07-25,Tripura,113.97,113.5,0.47,https://www.goodreturns.in/petrol-price-in-tripura-s28.html
2026-07-25,Uttar Pradesh,110.6,110.6,0,https://www.goodreturns.in/petrol-price-in-uttar-pradesh-s29.html
2026-07-25,Uttarakhand,109.1,107.76,1.34,https://www.goodreturns.in/petrol-price-in-uttarakhand-s30.html
2026-07-25,West Bengal,115.73,115.73,0,https://www.goodreturns.in/petrol-price-in-west-bengal-s31.html
2026-07-26,Andhra Pradesh,117.51,117.51,0,https://www.goodreturns.in/petrol-price-in-andhra-pradesh-s2.html
2026-07-26,Arunachal Pradesh,99.62,99.69,-0.07,https://www.goodreturns.in/petrol-price-in-arunachal-pradesh-s3.html
2026-07-26,Assam,105.73,105.74,-0.01,https://www.goodreturns.in/petrol-price-in-assam-s4.html
2026-07-26,Bihar,113.37,113.37,0,https://www.goodreturns.in/petrol-price-in-bihar-s5.html
2026-07-26,Chhattisgarh,101.54,103.32,-1.78,https://www.goodreturns.in/petrol-price-in-chhattisgarh-s6.html
2026-07-26,Delhi,102.12,102.12,0,https://www.goodreturns.in/petrol-price-in-delhi-s10.html
2026-07-26,Goa,108.06,108.87,-0.81,https://www.goodreturns.in/petrol-price-in-goa-s7.html
2026-07-26,Gujarat,99.44,111.31,-11.87,https://www.goodreturns.in/petrol-price-in-gujarat-s8.html
2026-07-26,Haryana,99.44,111.31,-11.87,https://www.goodreturns.in/petrol-price-in-haryana-s9.html
2026-07-26,Himachal Pradesh,104,104,0,https://www.goodreturns.in/petrol-price-in-himachal-pradesh-s11.html
2026-07-26,Jammu & Kashmir,102.15,101.83,0.32,https://www.goodreturns.in/petrol-price-in-jammu-kashmir-s12.html
2026-07-26,Jharkhand,103.28,103.28,0,https://www.goodreturns.in/petrol-price-in-jharkhand-s13.html
2026-07-26,Karnataka,101.78,101.7,0.08,https://www.goodreturns.in/petrol-price-in-karnataka-s14.html
2026-07-26,Kerala,104.13,105.86,-1.73,https://www.goodreturns.in/petrol-price-in-kerala-s15.html
2026-07-26,Madhya Pradesh,105.28,105.17,0.11,https://www.goodreturns.in/petrol-price-in-madhya-pradesh-s16.html
2026-07-26,Maharashtra,111.68,111.25,0.43,https://www.goodreturns.in/petrol-price-in-maharashtra-s17.html
2026-07-26,Manipur,115.49,115.49,0,https://www.goodreturns.in/petrol-price-in-manipur-s18.html
2026-07-26,Meghalaya,114.65,115.32,-0.67,https://www.goodreturns.in/petrol-price-in-meghalaya-s19.html
2026-07-26,Mizoram,111.21,111.21,0,https://www.goodreturns.in/petrol-price-in-mizoram-s20.html
2026-07-26,Nagaland,106.87,106.82,0.05,https://www.goodreturns.in/petrol-price-in-nagaland-s21.html
2026-07-26,Odisha,102.6,102.6,0,https://www.goodreturns.in/petrol-price-in-odisha-s22.html
2026-07-26,Punjab,106.55,106.69,-0.14,https://www.goodreturns.in/petrol-price-in-punjab-s23.html
2026-07-26,Rajasthan,105.93,104.87,1.06,https://www.goodreturns.in/petrol-price-in-rajasthan-s24.html
2026-07-26,Sikkim,109.33,109.27,0.06,https://www.goodreturns.in/petrol-price-in-sikkim-s25.html
2026-07-26,Tamil Nadu,103.58,103.32,0.26,https://www.goodreturns.in/petrol-price-in-tamil-nadu-s26.html
2026-07-26,Telangana,105.56,105.29,0.27,https://www.goodreturns.in/petrol-price-in-telangana-s27.html
2026-07-26,Tripura,113.51,113.97,-0.46,https://www.goodreturns.in/petrol-price-in-tripura-s28.html
2026-07-26,Uttar Pradesh,110.6,110.6,0,https://www.goodreturns.in/petrol-price-in-uttar-pradesh-s29.html
2026-07-26,Uttarakhand,107.76,109.1,-1.34,https://www.goodreturns.in/petrol-price-in-uttarakhand-s30.html
2026-07-26,West Bengal,117.07,115.73,1.34,https://www.goodreturns.in/petrol-price-in-west-bengal-s31.html
2026-07-27,Andhra Pradesh,110.49,117.51,-7.02,https://www.goodreturns.in/petrol-price-in-andhra-pradesh-s2.html
2026-07-27,Arunachal Pradesh,97.7,99.62,-1.92,https://www.goodreturns.in/petrol-price-in-arunachal-pradesh-s3.html
2026-07-27,Assam,105.73,105.73,0,https://www.goodreturns.in/petrol-price-in-assam-s4.html
2026-07-27,Bihar,113.37,113.37,0,https://www.goodreturns.in/petrol-price-in-bihar-s5.html
2026-07-27,Chhattisgarh,101.54,101.54,0,https://www.goodreturns.in/petrol-price-in-chhattisgarh-s6.html
2026-07-27,Delhi,102.12,102.12,0,https://www.goodreturns.in/petrol-price-in-delhi-s10.html
2026-07-27,Goa,108.44,108.06,0.38,https://www.goodreturns.in/petrol-price-in-goa-s7.html
2026-07-27,Gujarat,99.44,99.44,0,https://www.goodreturns.in/petrol-price-in-gujarat-s8.html
2026-07-27,Haryana,99.44,99.44,0,https://www.goodreturns.in/petrol-price-in-haryana-s9.html
2026-07-27,Himachal Pradesh,111.56,104,7.56,https://www.goodreturns.in/petrol-price-in-himachal-pradesh-s11.html
2026-07-27,Jammu & Kashmir,101.85,102.15,-0.3,https://www.goodreturns.in/petrol-price-in-jammu-kashmir-s12.html
2026-07-27,Jharkhand,103.28,103.28,0,https://www.goodreturns.in/petrol-price-in-jharkhand-s13.html
2026-07-27,Karnataka,101.29,101.78,-0.49,https://www.goodreturns.in/petrol-price-in-karnataka-s14.html
2026-07-27,Kerala,106.04,104.13,1.91,https://www.goodreturns.in/petrol-price-in-kerala-s15.html
2026-07-27,Madhya Pradesh,105.19,105.28,-0.09,https://www.goodreturns.in/petrol-price-in-madhya-pradesh-s16.html
2026-07-27,Maharashtra,111.37,111.68,-0.31,https://www.goodreturns.in/petrol-price-in-maharashtra-s17.html
2026-07-27,Manipur,115.49,115.49,0,https://www.goodreturns.in/petrol-price-in-manipur-s18.html
2026-07-27,Meghalaya,115.44,114.65,0.79,https://www.goodreturns.in/petrol-price-in-meghalaya-s19.html
2026-07-27,Mizoram,112.4,111.21,1.19,https://www.goodreturns.in/petrol-price-in-mizoram-s20.html
2026-07-27,Nagaland,115.01,106.87,8.14,https://www.goodreturns.in/petrol-price-in-nagaland-s21.html
2026-07-27,Odisha,100.6,102.6,-2,https://www.goodreturns.in/petrol-price-in-odisha-s22.html
2026-07-27,Punjab,105.29,106.55,-1.26,https://www.goodreturns.in/petrol-price-in-punjab-s23.html
2026-07-27,Rajasthan,115.01,105.93,9.08,https://www.goodreturns.in/petrol-price-in-rajasthan-s24.html
2026-07-27,Sikkim,108.97,109.33,-0.36,https://www.goodreturns.in/petrol-price-in-sikkim-s25.html
2026-07-27,Tamil Nadu,109.74,103.58,6.16,https://www.goodreturns.in/petrol-price-in-tamil-nadu-s26.html
2026-07-27,Telangana,104.99,105.56,-0.57,https://www.goodreturns.in/petrol-price-in-telangana-s27.html
2026-07-27,Tripura,112.66,113.51,-0.85,https://www.goodreturns.in/petrol-price-in-tripura-s28.html
2026-07-27,Uttar Pradesh,102.12,110.6,-8.48,https://www.goodreturns.in/petrol-price-in-uttar-pradesh-s29.html
2026-07-27,Uttarakhand,107.87,107.76,0.11,https://www.goodreturns.in/petrol-price-in-uttarakhand-s30.html
2026-07-27,West Bengal,115.69,117.07,-1.38,https://www.goodreturns.in/petrol-price-in-west-bengal-s31.html
2026-07-28,Andhra Pradesh,117.25,110.49,6.76,https://www.goodreturns.in/petrol-price-in-andhra-pradesh-s2.html
2026-07-28,Arunachal Pradesh,99.72,97.7,2.02,https://www.goodreturns.in/petrol-price-in-arunachal-pradesh-s3.html
2026-07-28,Assam,105.73,105.73,0,https://www.goodreturns.in/petrol-price-in-assam-s4.html
2026-07-28,Bihar,113.37,113.37,0,https://www.goodreturns.in/petrol-price-in-bihar-s5.html
2026-07-28,Chhattisgarh,105.88,101.54,4.34,https://www.goodreturns.in/petrol-price-in-chhattisgarh-s6.html
2026-07-28,Delhi,102.12,102.12,0,https://www.goodreturns.in/petrol-price-in-delhi-s10.html
2026-07-28,Goa,108.87,108.44,0.43,https://www.goodreturns.in/petrol-price-in-goa-s7.html
2026-07-28,Gujarat,102.63,99.44,3.19,https://www.goodreturns.in/petrol-price-in-gujarat-s8.html
2026-07-28,Haryana,102.63,99.44,3.19,https://www.goodreturns.in/petrol-price-in-haryana-s9.html
2026-07-28,Himachal Pradesh,112.13,111.56,0.57,https://www.goodreturns.in/petrol-price-in-himachal-pradesh-s11.html
2026-07-28,Jammu & Kashmir,102.63,101.85,0.78,https://www.goodreturns.in/petrol-price-in-jammu-kashmir-s12.html
2026-07-28,Jharkhand,102.23,103.28,-1.05,https://www.goodreturns.in/petrol-price-in-jharkhand-s13.html
2026-07-28,Karnataka,105.88,101.29,4.59,https://www.goodreturns.in/petrol-price-in-karnataka-s14.html
2026-07-28,Kerala,105.69,106.04,-0.35,https://www.goodreturns.in/petrol-price-in-kerala-s15.html
2026-07-28,Madhya Pradesh,106.12,105.19,0.93,https://www.goodreturns.in/petrol-price-in-madhya-pradesh-s16.html
2026-07-28,Maharashtra,110.73,111.37,-0.64,https://www.goodreturns.in/petrol-price-in-maharashtra-s17.html
2026-07-28,Manipur,113.5,115.49,-1.99,https://www.goodreturns.in/petrol-price-in-manipur-s18.html
2026-07-28,Meghalaya,101.63,115.44,-13.81,https://www.goodreturns.in/petrol-price-in-meghalaya-s19.html
2026-07-28,Mizoram,111.46,112.4,-0.94,https://www.goodreturns.in/petrol-price-in-mizoram-s20.html
2026-07-28,Nagaland,107.24,115.01,-7.77,https://www.goodreturns.in/petrol-price-in-nagaland-s21.html
2026-07-28,Odisha,102.6,100.6,2,https://www.goodreturns.in/petrol-price-in-odisha-s22.html
2026-07-28,Punjab,115.01,105.29,9.72,https://www.goodreturns.in/petrol-price-in-punjab-s23.html
2026-07-28,Rajasthan,107.24,115.01,-7.77,https://www.goodreturns.in/petrol-price-in-rajasthan-s24.html
2026-07-28,Sikkim,109.52,108.97,0.55,https://www.goodreturns.in/petrol-price-in-sikkim-s25.html
2026-07-28,Tamil Nadu,117.88,109.74,8.14,https://www.goodreturns.in/petrol-price-in-tamil-nadu-s26.html
2026-07-28,Telangana,105.69,104.99,0.7,https://www.goodreturns.in/petrol-price-in-telangana-s27.html
2026-07-28,Tripura,112.26,112.66,-0.4,https://www.goodreturns.in/petrol-price-in-tripura-s28.html
2026-07-28,Uttar Pradesh,115.06,102.12,12.94,https://www.goodreturns.in/petrol-price-in-uttar-pradesh-s29.html
2026-07-28,Uttarakhand,109.84,107.87,1.97,https://www.goodreturns.in/petrol-price-in-uttarakhand-s30.html
2026-07-28,West Bengal,116.77,115.69,1.08,https://www.goodreturns.in/petrol-price-in-west-bengal-s31.html
2026-07-29,Andhra Pradesh,117.51,117.25,0.26,https://www.goodreturns.in/petrol-price-in-andhra-pradesh-s2.html
2026-07-29,Arunachal Pradesh,97.95,99.72,-1.77,https://www.goodreturns.in/petrol-price-in-arunachal-pradesh-s3.html
2026-07-29,Assam,105.73,105.73,0,https://www.goodreturns.in/petrol-price-in-assam-s4.html
2026-07-29,Bihar,113.37,113.37,0,https://www.goodreturns.in/petrol-price-in-bihar-s5.html
2026-07-29,Chhattisgarh,101.54,105.88,-4.34,https://www.goodreturns.in/petrol-price-in-chhattisgarh-s6.html
2026-07-29,Delhi,102.12,102.12,0,https://www.goodreturns.in/petrol-price-in-delhi-s10.html
2026-07-29,Goa,108.06,108.87,-0.81,https://www.goodreturns.in/petrol-price-in-goa-s7.html
2026-07-29,Gujarat,99.63,102.63,-3,https://www.goodreturns.in/petrol-price-in-gujarat-s8.html
2026-07-29,Haryana,99.63,102.63,-3,https://www.goodreturns.in/petrol-price-in-haryana-s9.html
2026-07-29,Himachal Pradesh,103.92,112.13,-8.21,https://www.goodreturns.in/petrol-price-in-himachal-pradesh-s11.html
2026-07-29,Jammu & Kashmir,102.16,102.63,-0.47,https://www.goodreturns.in/petrol-price-in-jammu-kashmir-s12.html
2026-07-29,Jharkhand,103.28,102.23,1.05,https://www.goodreturns.in/petrol-price-in-jharkhand-s13.html
2026-07-29,Karnataka,101.13,105.88,-4.75,https://www.goodreturns.in/petrol-price-in-karnataka-s14.html
2026-07-29,Kerala,105.29,105.69,-0.4,https://www.goodreturns.in/petrol-price-in-kerala-s15.html
2026-07-29,Madhya Pradesh,106.19,106.12,0.07,https://www.goodreturns.in/petrol-price-in-madhya-pradesh-s16.html
2026-07-29,Maharashtra,111.68,110.73,0.95,https://www.goodreturns.in/petrol-price-in-maharashtra-s17.html
2026-07-29,Manipur,114.8,113.5,1.3,https://www.goodreturns.in/petrol-price-in-manipur-s18.html
2026-07-29,Meghalaya,114.36,101.63,12.73,https://www.goodreturns.in/petrol-price-in-meghalaya-s19.html
2026-07-29,Mizoram,111.21,111.46,-0.25,https://www.goodreturns.in/petrol-price-in-mizoram-s20.html
2026-07-29,Nagaland,106.82,107.24,-0.42,https://www.goodreturns.in/petrol-price-in-nagaland-s21.html
2026-07-29,Odisha,102.6,102.6,0,https://www.goodreturns.in/petrol-price-in-odisha-s22.html
2026-07-29,Punjab,106.55,115.01,-8.46,https://www.goodreturns.in/petrol-price-in-punjab-s23.html
2026-07-29,Rajasthan,104.43,107.24,-2.81,https://www.goodreturns.in/petrol-price-in-rajasthan-s24.html
2026-07-29,Sikkim,109.33,109.52,-0.19,https://www.goodreturns.in/petrol-price-in-sikkim-s25.html
2026-07-29,Tamil Nadu,101.18,117.88,-16.7,https://www.goodreturns.in/petrol-price-in-tamil-nadu-s26.html
2026-07-29,Telangana,105.56,105.69,-0.13,https://www.goodreturns.in/petrol-price-in-telangana-s27.html
2026-07-29,Tripura,113.97,112.26,1.71,https://www.goodreturns.in/petrol-price-in-tripura-s28.html
2026-07-29,Uttar Pradesh,110.6,115.06,-4.46,https://www.goodreturns.in/petrol-price-in-uttar-pradesh-s29.html
2026-07-29,Uttarakhand,107.94,109.84,-1.9,https://www.goodreturns.in/petrol-price-in-uttarakhand-s30.html
2026-07-29,West Bengal,115.69,116.77,-1.08,https://www.goodreturns.in/petrol-price-in-west-bengal-s31.html
2026-07-30,Andhra Pradesh,117.51,117.51,0,https://www.goodreturns.in/petrol-price-in-andhra-pradesh-s2.html
2026-07-30,Arunachal Pradesh,99.64,97.95,1.69,https://www.goodreturns.in/petrol-price-in-arunachal-pradesh-s3.html
2026-07-30,Assam,105.73,105.73,0,https://www.goodreturns.in/petrol-price-in-assam-s4.html
2026-07-30,Bihar,113.53,113.37,0.16,https://www.goodreturns.in/petrol-price-in-bihar-s5.html
2026-07-30,Chhattisgarh,101.54,101.54,0,https://www.goodreturns.in/petrol-price-in-chhattisgarh-s6.html
2026-07-30,Delhi,102.12,102.12,0,https://www.goodreturns.in/petrol-price-in-delhi-s10.html
2026-07-30,Goa,108.06,108.06,0,https://www.goodreturns.in/petrol-price-in-goa-s7.html
2026-07-30,Gujarat,102.43,99.63,2.8,https://www.goodreturns.in/petrol-price-in-gujarat-s8.html
2026-07-30,Haryana,102.43,99.63,2.8,https://www.goodreturns.in/petrol-price-in-haryana-s9.html
2026-07-30,Himachal Pradesh,103.92,103.92,0,https://www.goodreturns.in/petrol-price-in-himachal-pradesh-s11.html
2026-07-30,Jammu & Kashmir,101.81,102.16,-0.35,https://www.goodreturns.in/petrol-price-in-jammu-kashmir-s12.html
2026-07-30,Jharkhand,103.28,103.28,0,https://www.goodreturns.in/petrol-price-in-jharkhand-s13.html
2026-07-30,Karnataka,101.68,101.13,0.55,https://www.goodreturns.in/petrol-price-in-karnataka-s14.html
2026-07-30,Kerala,104.13,105.29,-1.16,https://www.goodreturns.in/petrol-price-in-kerala-s15.html
2026-07-30,Madhya Pradesh,105.17,106.19,-1.02,https://www.goodreturns.in/petrol-price-in-madhya-pradesh-s16.html
2026-07-30,Maharashtra,111.68,111.68,0,https://www.goodreturns.in/petrol-price-in-maharashtra-s17.html
2026-07-30,Manipur,115.49,114.8,0.69,https://www.goodreturns.in/petrol-price-in-manipur-s18.html
2026-07-30,Meghalaya,114.27,114.36,-0.09,https://www.goodreturns.in/petrol-price-in-meghalaya-s19.html
2026-07-30,Mizoram,111.21,111.21,0,https://www.goodreturns.in/petrol-price-in-mizoram-s20.html
2026-07-30,Nagaland,107.28,106.82,0.46,https://www.goodreturns.in/petrol-price-in-nagaland-s21.html
2026-07-30,Odisha,102.6,102.6,0,https://www.goodreturns.in/petrol-price-in-odisha-s22.html
2026-07-30,Punjab,106.55,106.55,0,https://www.goodreturns.in/petrol-price-in-punjab-s23.html
2026-07-30,Rajasthan,104.43,104.43,0,https://www.goodreturns.in/petrol-price-in-rajasthan-s24.html
